quote_date,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C,10_C,11_C,12_C,13_C,14_C,15_C,16_C,17_C,18_C,19_C,20_C,21_C,22_C,23_C,24_C,25_C,26_C,27_C,28_C,29_C,30_C,31_C,32_C,33_C,34_C,35_C,36_C,37_C,38_C,39_C,40_C,41_C,42_C,43_C,44_C,45_C,46_C,47_C,48_C,49_C,50_C,51_C,52_C,53_C,54_C,55_C,56_C,57_C,58_C,59_C,60_C,61_C,62_C,63_C,64_C,65_C,66_C,1_P,2_P,3_P,4_P,5_P,6_P,7_P,8_P,9_P,10_P,11_P,12_P,13_P,14_P,15_P,16_P,17_P,18_P,19_P,20_P,21_P,22_P,23_P,24_P,25_P,26_P,27_P,28_P,29_P,30_P,31_P,32_P,33_P,34_P,35_P,36_P,37_P,38_P,39_P,40_P,41_P,42_P,43_P,44_P,45_P,46_P,47_P,48_P,49_P,50_P,51_P,52_P,53_P,54_P,55_P,56_P,57_P,58_P,59_P,60_P,61_P,62_P,63_P,64_P,65_P,66_P,1_C_S,2_C_S,3_C_S,4_C_S,5_C_S,6_C_S,7_C_S,8_C_S,9_C_S,10_C_S,11_C_S,12_C_S,13_C_S,14_C_S,15_C_S,16_C_S,17_C_S,18_C_S,19_C_S,20_C_S,21_C_S,22_C_S,23_C_S,24_C_S,25_C_S,26_C_S,27_C_S,28_C_S,29_C_S,30_C_S,31_C_S,32_C_S,33_C_S,34_C_S,35_C_S,36_C_S,37_C_S,38_C_S,39_C_S,40_C_S,41_C_S,42_C_S,43_C_S,44_C_S,45_C_S,46_C_S,47_C_S,48_C_S,49_C_S,50_C_S,51_C_S,52_C_S,53_C_S,54_C_S,55_C_S,56_C_S,57_C_S,58_C_S,59_C_S,60_C_S,61_C_S,62_C_S,63_C_S,64_C_S,65_C_S,66_C_S,1_P_S,2_P_S,3_P_S,4_P_S,5_P_S,6_P_S,7_P_S,8_P_S,9_P_S,10_P_S,11_P_S,12_P_S,13_P_S,14_P_S,15_P_S,16_P_S,17_P_S,18_P_S,19_P_S,20_P_S,21_P_S,22_P_S,23_P_S,24_P_S,25_P_S,26_P_S,27_P_S,28_P_S,29_P_S,30_P_S,31_P_S,32_P_S,33_P_S,34_P_S,35_P_S,36_P_S,37_P_S,38_P_S,39_P_S,40_P_S,41_P_S,42_P_S,43_P_S,44_P_S,45_P_S,46_P_S,47_P_S,48_P_S,49_P_S,50_P_S,51_P_S,52_P_S,53_P_S,54_P_S,55_P_S,56_P_S,57_P_S,58_P_S,59_P_S,60_P_S,61_P_S,62_P_S,63_P_S,64_P_S,65_P_S,66_P_S
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334.3199999999997,-335.3199999999997,-338.9199999999996,-339.7199999999998,-340.41999999999973,0.0,-341.8199999999997,-343.8199999999997,-345.91999999999973,-348.51999999999975,-352.6199999999997,-359.2199999999997,-300.6,-220.4,-155.9,-98.1,-54.7,-27.1,-11.0,-4.2,-1.95,-0.25,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.25,-0.65,-1.7,-2.4,0.0,-3.4,-5.1,-6.9,-8.7,-12.3,-16.6,41.91999999999971,123.6199999999997,189.0199999999997,247.4199999999997,292.5199999999997,322.3199999999997,339.3199999999997,347.7199999999997,350.7199999999997,355.41999999999973,356.51999999999975,356.7199999999997,357.3199999999997,357.41999999999973,0.0,357.7199999999998,357.9199999999996,358.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.61999999999966,356.3199999999997,353.2199999999998,354.01999999999975,354.7199999999997,0.0,356.11999999999966,358.01999999999975,360.01999999999975,361.3199999999997,365.1199999999997,368.7199999999997,309.4,228.8,163.5,105.0,60.4,30.3,13.9,6.7,4.5,3.6,2.6,2.05,1.7,1.45,0.0,1.25,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.7,4.2,4.3,5.1,0.0,6.2,7.9,9.7,11.4,15.2,20.4,-38.51999999999971,-119.4199999999997,-183.3199999999997,-241.21999999999971,-284.5199999999997,-313.41999999999973,-329.5199999999997,-335.1199999999997,-336.6199999999997,-334.3199999999997,-335.3199999999997,-335.41999999999973,-336.3199999999997,-336.3199999999997,0.0,-336.3199999999997,-336.51999999999975,-336.8199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,708.0800000000004,707.4800000000005,0.0,706.7800000000002,706.0800000000004,705.1800000000003,0.0,704.0800000000004,702.8800000000003,701.4800000000002,0.0,699.8800000000003,697.9800000000002,695.7800000000002,0.0,692.9800000000002,689.9800000000002,687.3800000000003,0.0,681.3800000000003,676.9800000000002,671.9800000000002,666.0800000000003,659.2800000000003,651.3800000000003,642.2800000000003,631.6800000000003,619.4800000000002,605.0800000000003,588.3800000000003,568.7800000000003,545.7800000000003,517.7800000000003,486.3800000000003,449.2800000000003,406.08000000000027,356.9800000000003,298.3800000000003,236.1800000000003,169.28000000000029,98.8300000000003,26.13000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.6,-1.2,-1.85,0.0,-2.7,-3.7,-4.8,0.0,-6.2,-7.9,-9.9,0.0,-12.3,-15.1,-18.6,0.0,-23.5,-27.4,-31.9,-37.3,-40.6,-48.0,-56.8,-67.1,-79.1,-93.1,-109.6,-128.7,-151.3,-178.2,-208.8,-245.6,-288.3,-337.1,-392.1,-452.8,-519.0,-588.4,-661.0,-685.8800000000003,-685.2800000000003,-684.8800000000003,-684.5800000000003,-684.3800000000003,-684.2800000000002,-684.1800000000003,-684.0800000000004,0.0,-683.9800000000002,-683.8800000000003,-683.5800000000004,0.0,-683.2800000000002,-682.8800000000003,-682.6800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-688.0800000000004,-687.5800000000004,0.0,-686.9800000000005,-686.1800000000003,-685.5800000000004,0.0,-684.2800000000002,-682.9800000000002,-681.4800000000002,0.0,-679.8800000000003,-677.9800000000002,-675.7800000000002,0.0,-673.2800000000002,-670.1800000000003,-666.5800000000004,0.0,-660.9800000000002,-656.9800000000002,-652.2800000000003,-646.7800000000003,-640.3800000000003,-632.7800000000003,-623.8800000000003,-613.4800000000002,-601.2800000000003,-587.0800000000003,-570.5800000000003,-551.1800000000003,-528.3800000000003,-503.3800000000003,-471.58000000000027,-434.1800000000003,-394.08000000000027,-344.9800000000003,-292.3800000000003,-231.1800000000003,-164.28000000000029,-93.8800000000003,-21.18000000000029,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.1,0.0,5.6,6.2,6.8,0.0,7.7,8.7,9.8,0.0,11.2,12.9,14.9,0.0,17.3,20.1,23.6,0.0,29.5,33.4,37.9,43.3,52.6,60.0,68.8,79.1,91.1,108.2,124.6,143.9,166.5,193.4,223.6,260.7,303.1,356.3,411.7,473.3,540.1,609.2,681.4,705.9800000000002,705.0800000000003,704.5800000000003,704.2800000000003,704.0800000000004,703.9800000000002,703.7800000000002,703.6800000000003,0.0,703.4800000000002,703.2800000000002,703.0800000000004,0.0,702.8800000000003,702.7800000000002,702.5800000000004,0.0,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-388.75999999999976,-389.25999999999976,-395.05999999999995,0.0,-395.15999999999985,-395.75999999999976,-396.4599999999998,0.0,-397.25999999999976,-398.65999999999985,-399.15999999999985,-400.75999999999976,0.0,-402.15999999999985,-403.9599999999998,-405.8599999999999,-407.15999999999985,-408.65999999999985,-411.3599999999999,-414.8599999999999,-419.45999999999987,-415.7,-353.0,-284.9,-221.0,-162.8,-118.0,-75.4,-45.3,-24.8,-12.1,-5.6,-2.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,0.0,-2.25,-0.6,-1.1,0.0,-1.75,-2.45,-3.2,-4.2,0.0,-5.4,-6.8,-8.6,-9.7,-11.7,-14.2,-17.4,-21.7,-16.840000000000146,45.55999999999985,114.45999999999985,178.95999999999987,237.95999999999987,283.7599999999999,327.35999999999984,358.55999999999983,380.35999999999984,392.85999999999984,400.55999999999983,403.65999999999985,405.8599999999999,406.65999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.65999999999985,410.05999999999995,406.3599999999999,0.0,406.4599999999998,407.05999999999995,407.75999999999976,0.0,408.4599999999998,409.8599999999999,410.3599999999999,411.8599999999999,0.0,413.25999999999976,414.9599999999998,416.7599999999999,418.05999999999983,419.3599999999999,421.9599999999998,425.2599999999999,429.55999999999983,425.3,362.3,293.5,228.9,169.9,123.8,80.8,50.3,29.3,16.6,10.1,6.7,4.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.7,3.2,0.0,3.9,4.8,5.6,0.0,6.2,6.9,7.7,8.7,0.0,9.9,11.3,13.1,14.2,16.1,18.7,21.9,26.1,21.340000000000146,-41.35999999999986,-109.65999999999985,-174.15999999999985,-232.75999999999985,-277.7599999999999,-320.55999999999983,-350.7599999999999,-370.65999999999985,-382.45999999999987,-389.65999999999985,-392.45999999999987,-394.4599999999998,-395.2599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0600000000004,331.86000000000035,0.0,331.0600000000004,0.0,330.5600000000004,0.0,329.26000000000045,328.36000000000035,0.0,327.0600000000004,0.0,325.36000000000035,323.1600000000003,0.0,320.36000000000035,0.0,316.9600000000004,0.0,312.0600000000004,305.4600000000004,301.1600000000004,296.4600000000004,291.1600000000004,280.8600000000004,273.1600000000004,264.4600000000004,248.2600000000004,235.7600000000004,221.5600000000004,201.7600000000004,179.0600000000004,151.9600000000004,121.0600000000004,91.9600000000004,52.6600000000004,16.260000000000403,-21.4,-17.8,-8.0,0.0,-3.3,0.0,-1.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.45,0.0,-1.0,-1.9,0.0,-2.95,0.0,-4.2,-6.3,0.0,-8.7,0.0,-12.2,0.0,-16.8,-23.1,-27.0,-31.5,-36.8,-46.2,-53.8,-62.4,-77.9,-90.0,-103.9,-123.2,-145.8,-172.0,-202.2,-231.1,-270.0,-306.0,-343.1600000000004,-339.3600000000004,-329.1600000000004,0.0,-323.9600000000004,0.0,-321.6600000000004,-320.5600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-322.26000000000045,-322.0600000000004,0.0,-321.26000000000045,0.0,-320.86000000000035,0.0,-319.6600000000003,-318.76000000000045,0.0,-317.4600000000005,0.0,-315.86000000000035,-313.86000000000035,0.0,-311.1600000000004,0.0,-307.86000000000035,0.0,-303.1600000000004,-296.9600000000004,-292.76000000000045,-288.26000000000045,-283.26000000000045,-273.3600000000004,-265.8600000000004,-257.3600000000004,-241.7600000000004,-229.5600000000004,-215.5600000000004,-196.2600000000004,-173.8600000000004,-147.1600000000004,-116.6600000000004,-87.8600000000004,-48.9600000000004,-12.5600000000004,25.1,21.5,11.6,0.0,6.9,0.0,4.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.9,0.0,3.3,0.0,4.0,0.0,4.5,5.4,0.0,6.4,0.0,7.9,9.9,0.0,12.4,0.0,15.9,0.0,20.5,26.7,30.6,35.1,40.4,49.9,57.6,66.2,82.0,94.3,108.5,128.1,151.1,177.8,208.4,237.8,277.4,313.9,351.6600000000004,348.0600000000004,338.4600000000004,0.0,333.36000000000035,0.0,331.4600000000004,330.36000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,0.0,213.81999999999994,0.0,213.51999999999998,0.0,212.6199999999999,213.01999999999998,212.81999999999994,212.51999999999998,212.31999999999994,211.6199999999999,211.31999999999994,211.51999999999998,211.2199999999998,210.41999999999985,210.01999999999998,209.6199999999999,209.7199999999998,203.81999999999994,203.31999999999994,202.7199999999999,202.1199999999999,201.31999999999994,200.41999999999985,199.2199999999999,198.01999999999987,196.51999999999987,194.91999999999985,192.2199999999999,189.2199999999999,185.51999999999987,180.9199999999999,174.7199999999999,167.2199999999999,158.0199999999999,146.9199999999999,133.6199999999999,117.0199999999999,97.3199999999999,73.91999999999989,46.21999999999989,13.719999999999892,-22.98000000000011,-16.2,0.0,-5.4,0.0,-1.95,0.0,-0.25,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.2,-0.5,-0.8,-1.1,-1.45,-1.8,-2.25,-2.9,-3.3,-4.0,-4.8,-5.7,-6.8,-8.2,-10.0,-12.1,-14.9,-18.4,-23.0,-28.6,-35.8,-44.7,-55.5,-68.7,-84.6,-103.7,-126.7,-153.8,-185.5,-221.6,-214.01999999999987,0.0,-202.7199999999999,0.0,-198.7199999999999,0.0,-192.51999999999987,0.0,-191.91999999999985,0.0,-191.41999999999985,0.0,-190.6199999999999,0.0,-190.31999999999994,0.0,-190.01999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.31999999999994,0.0,-194.01999999999998,0.0,-193.6199999999999,-193.51999999999998,-193.31999999999994,-193.01999999999998,-192.81999999999994,-192.6199999999999,-192.31999999999994,-192.01999999999998,-191.7199999999998,-191.41999999999985,-191.01999999999998,-190.6199999999999,-190.6199999999999,-194.91999999999985,-194.1199999999999,-193.6199999999999,-193.1199999999999,-192.2199999999999,-191.41999999999985,-190.41999999999985,-189.2199999999999,-188.01999999999987,-186.31999999999994,-183.81999999999994,-181.01999999999987,-177.4199999999999,-173.1199999999999,-167.4199999999999,-160.9199999999999,-152.1199999999999,-141.31999999999988,-128.21999999999989,-112.11999999999989,-93.0199999999999,-70.0199999999999,-42.61999999999989,-10.61999999999989,25.98000000000011,18.8,0.0,8.6,0.0,4.6,0.0,3.1,0.0,2.55,0.0,2.4,0.0,2.2,0.0,1.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,2.45,0.0,2.6,2.7,2.8,2.95,3.1,3.2,3.4,3.6,3.8,4.0,4.3,4.6,4.9,5.2,5.7,6.1,6.7,7.3,8.0,9.0,10.0,11.4,13.0,15.0,17.9,21.0,25.7,31.2,38.1,47.8,58.2,72.1,88.3,107.7,131.2,158.8,191.0,227.9,221.81999999999988,0.0,211.6199999999999,0.0,207.6199999999999,0.0,211.81999999999994,0.0,211.01999999999987,0.0,210.51999999999987,0.0,210.1199999999999,0.0,209.81999999999994,0.0,209.51999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,0.0,119.31999999999971,119.01999999999975,0.0,118.7199999999998,0.0,118.31999999999971,0.0,117.81999999999971,0.0,117.41999999999962,0.0,117.11999999999966,116.2199999999998,0.0,115.31999999999971,0.0,114.61999999999966,0.0,113.81999999999971,0.0,112.31999999999971,111.21999999999969,0.0,108.71999999999969,0.0,106.41999999999973,104.31999999999971,102.51999999999975,99.51999999999975,96.41999999999973,91.91999999999973,86.61999999999972,80.0199999999997,72.41999999999973,61.31999999999971,49.4199999999997,31.919999999999703,13.719999999999715,-13.080000000000297,-49.78000000000029,-34.0,-21.8,-13.6,-8.7,-4.1,-2.55,-1.45,-1.1,0.0,-1.1,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.2,-1.2,0.0,-1.9,0.0,-2.7,0.0,-3.2,0.0,-4.2,-5.6,0.0,-7.4,0.0,-9.6,-11.0,-12.9,-15.6,-18.4,-22.8,-27.9,-34.2,-41.3,-52.4,-63.8,-80.8,-99.0,-125.3,-160.9,-144.61999999999972,-131.5199999999997,-122.81999999999971,-117.41999999999973,-112.5199999999997,-110.31999999999971,-109.5199999999997,-108.61999999999966,0.0,-107.61999999999966,0.0,-107.01999999999975,-107.11999999999966,0.0,-106.81999999999971,0.0,-106.2199999999998,0.0,-106.41999999999962,0.0,-106.01999999999975,-105.81999999999971,0.0,-105.51999999999975,0.0,0.0,-110.61999999999989,-110.51999999999975,0.0,-110.11999999999966,0.0,-109.7199999999998,0.0,-109.41999999999962,0.0,-108.81999999999971,0.0,-108.41999999999962,-107.51999999999975,0.0,-106.81999999999971,0.0,-106.41999999999962,0.0,-105.2199999999998,0.0,-104.11999999999966,-102.71999999999969,0.0,-100.81999999999971,0.0,-98.21999999999969,-96.61999999999966,-94.61999999999966,-91.91999999999973,-89.0199999999997,-84.71999999999969,-79.71999999999969,-73.5199999999997,-66.71999999999969,-55.719999999999715,-45.11999999999972,-27.219999999999715,-10.419999999999703,17.080000000000297,52.68000000000029,37.2,25.2,17.0,11.7,7.1,5.5,4.5,3.7,0.0,2.7,0.0,2.2,1.8,0.0,1.75,0.0,1.6,0.0,1.45,0.0,1.35,1.25,0.0,1.15,0.0,0.0,1.6,1.75,0.0,1.85,0.0,2.35,0.0,2.9,0.0,3.4,0.0,3.7,4.1,0.0,4.7,0.0,5.4,0.0,6.0,0.0,7.2,8.7,0.0,10.2,0.0,12.6,14.2,16.0,18.9,21.8,26.2,31.2,37.5,44.7,55.7,67.1,84.4,102.4,129.3,165.9,150.4199999999997,138.5199999999997,130.3199999999997,125.41999999999973,121.0199999999997,118.71999999999969,118.21999999999969,117.31999999999971,0.0,116.21999999999969,0.0,115.71999999999969,115.91999999999973,0.0,115.41999999999973,0.0,114.91999999999962,0.0,115.11999999999966,0.0,114.51999999999975,114.51999999999975,0.0,114.01999999999975,0.0
2018-07-13,0.0,0.0,29.200000000000273,0.0,0.0,28.40000000000009,0.0,0.0,26.600000000000136,0.0,26.000000000000227,24.600000000000136,24.000000000000227,23.100000000000136,22.300000000000182,21.600000000000136,20.20000000000016,19.300000000000182,17.70000000000016,16.70000000000016,14.600000000000136,13.300000000000182,11.000000000000227,8.900000000000205,5.900000000000205,3.5000000000001705,-0.09999999999979536,-3.199999999999818,-7.799999999999841,-13.199999999999818,-17.699999999999818,-23.699999999999818,-29.599999999999795,-37.79999999999981,-44.89999999999981,-54.99999999999983,-63.69999999999982,-76.49999999999983,-89.69999999999982,-102.2,-81.0,-66.6,-49.5,-39.1,-27.5,-19.6,-14.2,-8.2,-5.9,-2.55,-1.85,0.0,0.0,-0.2,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.0,-2.9,0.0,0.0,-4.0,0.0,-4.8,-5.5,-5.9,-6.9,-7.4,-8.0,-9.3,-10.0,-11.6,-12.6,-14.2,-15.7,-17.8,-19.6,-22.2,-24.5,-28.0,-30.8,-35.2,-40.2,-44.4,-49.8,-55.9,-63.8,-70.3,-80.3,-88.6,-101.0,-113.4,-125.60000000000018,-103.50000000000017,-88.80000000000018,-71.30000000000018,-60.20000000000019,-47.80000000000018,-39.10000000000019,-34.400000000000205,-27.100000000000193,-24.70000000000016,-21.400000000000205,-19.900000000000205,0.0,0.0,-14.20000000000016,0.0,0.0,-13.500000000000227,0.0,-13.100000000000136,0.0,0.0,-12.800000000000182,0.0,0.0,-12.600000000000136,0.0,0.0,0.0,-17.600000000000136,0.0,0.0,-16.800000000000182,0.0,0.0,-15.200000000000273,0.0,-14.600000000000136,-13.70000000000016,-13.100000000000136,-12.100000000000136,-11.400000000000205,-10.70000000000016,-9.800000000000182,-8.900000000000205,-7.400000000000205,-6.400000000000205,-4.400000000000205,-3.4000000000002046,-1.4000000000002046,0.5999999999997954,2.9999999999997726,5.199999999999818,8.599999999999795,11.399999999999807,15.599999999999795,20.49999999999983,24.599999999999795,30.199999999999818,36.19999999999982,43.89999999999981,50.29999999999981,60.19999999999982,68.3999999999998,80.8999999999998,93.19999999999982,105.7,83.7,69.0,51.8,41.0,29.1,21.0,16.5,9.9,7.7,4.7,3.8,0.0,0.0,2.05,0.0,0.0,1.6,0.0,1.4,0.0,0.0,1.2,0.0,0.0,1.15,0.0,0.0,0.0,4.2,0.0,0.0,5.0,0.0,0.0,6.0,0.0,7.0,7.6,8.0,9.0,9.5,10.1,11.3,12.0,13.5,14.6,16.6,17.6,20.0,21.8,24.5,26.8,30.1,33.0,37.2,42.3,46.3,51.8,58.0,66.2,72.9,83.1,91.2,103.9,116.5,129.1000000000002,107.6000000000002,93.30000000000018,76.50000000000017,65.90000000000018,54.80000000000018,47.10000000000019,42.900000000000205,37.20000000000016,35.50000000000017,32.80000000000018,31.50000000000017,0.0,0.0,32.50000000000023,0.0,0.0,32.30000000000018,0.0,32.100000000000136,0.0,0.0,31.800000000000182,0.0,0.0,31.600000000000136,0.0
2018-08-17,162.0,0.0,0.0,160.29999999999995,0.0,159.4000000000001,0.0,159.4000000000001,0.0,0.0,157.4000000000001,0.0,156.20000000000005,0.0,0.0,155.79999999999995,0.0,154.20000000000005,152.0,151.60000000000002,150.29999999999995,149.79999999999995,148.79999999999995,147.20000000000005,144.89999999999998,143.79999999999995,141.10000000000002,136.0,132.39999999999998,130.2,126.19999999999999,120.30000000000001,117.10000000000002,105.80000000000001,96.1,89.6,81.0,59.19999999999999,50.599999999999994,30.900000000000006,6.899999999999999,-6.899999999999999,-33.8,-20.1,-16.0,-8.3,-4.3,-3.0,-1.3,-0.25,-0.3,-0.55,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,-1.3,0.0,-1.8,0.0,-2.45,0.0,0.0,-3.1,0.0,-4.1,0.0,0.0,-5.4,0.0,-7.1,-7.9,-8.4,-9.6,-11.0,-11.7,-13.4,-15.0,-16.1,-19.0,-21.7,-25.0,-27.4,-32.1,-39.0,-41.9,-50.1,-58.2,-63.7,-75.8,-91.0,-99.8,-119.3,-141.6,-155.7,-178.5,-164.3,-159.3,-152.3,-148.0,-146.60000000000002,-144.60000000000002,-143.39999999999998,-143.0,-142.5,-142.10000000000002,-141.70000000000005,-141.60000000000002,-141.39999999999998,-141.20000000000005,-141.10000000000002,-140.89999999999998,-140.79999999999995,-140.70000000000005,-140.60000000000002,-140.5,-140.39999999999998,-140.29999999999995,-140.20000000000005,-142.70000000000005,0.0,0.0,-142.0,0.0,-141.20000000000005,0.0,-140.29999999999995,0.0,0.0,-139.29999999999995,0.0,-138.0999999999999,0.0,0.0,-136.60000000000002,0.0,-134.89999999999998,-133.79999999999995,-133.20000000000005,-132.0,-130.5,-129.70000000000005,-128.0,-125.79999999999995,-124.70000000000005,-122.0,-118.80000000000001,-115.10000000000002,-112.89999999999998,-107.89999999999998,-101.89999999999998,-98.0,-90.0,-85.5,-80.4,-69.9,-54.900000000000006,-46.099999999999994,-26.200000000000003,-2.799999999999997,11.700000000000003,37.4,24.6,20.0,12.9,8.9,7.0,5.0,3.5,2.95,2.2,1.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.6,0.0,0.0,4.3,0.0,5.0,0.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,9.6,0.0,10.9,11.9,12.4,13.7,15.0,15.9,17.4,19.4,20.6,23.0,26.5,30.0,32.3,37.4,43.1,46.6,54.0,63.2,68.8,80.7,95.4,103.9,123.6,151.2,165.6,192.2,181.6,178.39999999999998,169.5,167.5,165.5,163.5,162.8,162.5,161.70000000000005,161.20000000000005,161.0,160.60000000000002,160.70000000000005,160.5,160.20000000000005,160.20000000000005,160.10000000000002,159.89999999999998,159.79999999999995,159.79999999999995,159.70000000000005,159.5999999999999,159.5
